"GEOID","AsianPercent","BlackPercent","HispanicPercent","NativeAmPercent","Hawaiian_PIPercent","LowerIncome","MiddleIncome","HighIncome","Agri_MiningPerc","ConstructionPerc","ManufacturingPerc","WholesalePerc","RetailPerc","TransportationPerc","Finance_RealEstatePerc","Science_WastePerc","Education_HealthPerc","Arts_Rec_FoodPerc","OtherPerc","name","state","Number_of_returns","estimated_exams","audit_rate","audit_rate_trunk","YEAR","PARTISAN_INDEX_DEM","PARTISAN_INDEX_REP"
"54079",0.339246589865008,1.50010601455933,1.03187504417273,0.141352745777087,0,0.381674114340996,0.327267701663058,0.224443727829732,1.35187182252349,6.40502233862271,10.1794792790017,3.75134802033585,13.7536589123402,6.47049761207826,5.96595285780311,6.81327992605146,24.7265444461562,9.35526113079649,4.12879371437375,"Putnam County, West Virginia","West Virginia",102710,719,7.00029208450978,7.00029208450978,2016,0.3299416005611,0.6700583696365
"54001",0.376546530392684,0.836770067539298,0.735162273623812,0.519992827685135,0,0.536003972852177,0.24764111902003,0.0877338189041549,6.19385342789598,8.69976359338061,6.84003152088258,2.56895193065406,13.3806146572104,6.44602048857368,3.0575256107171,6.16233254531127,25.8628841607565,8.30575256107171,3.34121355397951,"Barbour County, West Virginia","West Virginia",25690,199,7.74620474892954,7.74620474892954,2016,0.3287115395069,0.6712884306908
"54047",0,9.15777329102971,1.15854244784155,0.115373521776752,0,0.576283618581907,0.183007334963325,0.0526894865525672,18.9755781283769,2.05316619840069,1.98832937108277,0.19451048195375,14.1776529068511,9.09876810028096,4.62502701534472,5.03566025502485,29.4575318781068,1.92349254376486,3.11216771126,"McDowell County, West Virginia","West Virginia",24220,209,8.62923203963666,8.62923203963666,2016,0.4128350615501,0.5871649384499
"54099",0.13253331405576,0.361454492879347,0.624111424371672,0.0795199884334562,0,0.499970043736145,0.278054041099994,0.0911868671739261,1.86356759730436,5.1643515334892,11.4220877458396,2.42057488653555,12.1097510658781,7.80497868243708,3.08760830697291,6.93852289918856,29.7895750240682,9.4553706505295,3.90592765781873,"Wayne County, West Virginia","West Virginia",61740,466,7.54778101716877,7.54778101716877,2016,0.3805384635925,0.6194615364075
"54035",0.201668033907575,0.663111840306262,0.0444353295050588,0.109379272627837,0,0.471577621874438,0.276038855909336,0.146878935060263,4.00904977375566,7.63800904977376,11.9819004524887,2.48868778280543,9.0316742081448,6.17194570135747,4.40723981900453,8.19004524886878,25.8823529411765,6.81447963800905,4.50678733031674,"Jackson County, West Virginia","West Virginia",49030,357,7.28125637364879,7.28125637364879,2016,0.3484343886375,0.6515656113625
"54055",0.654376242103052,5.85707130277423,0.946825871289848,0.256903265418235,0.0355463637685609,0.52272995167184,0.2584574279989,0.102903618718321,3.21631190547285,5.27236275220748,7.14072431002858,1.76598558205008,15.6166019707375,4.87565584609478,3.49784583884315,6.88478437060103,30.4056648039927,9.36740178304824,4.82020219255215,"Mercer County, West Virginia","West Virginia",98740,783,7.92991695361556,7.92991695361556,2016,0.3191268146038,0.6808731555939
"54097",0.236156351791531,1.09934853420195,1.11563517915309,0.191368078175896,0.162866449511401,0.511052457934675,0.286044209831739,0.111184427581656,10.1941747572816,5.8252427184466,8.15947118363974,1.35302623424912,10.7209254286304,5.89754183020037,4.03842181367486,5.39144804792398,28.0520553604627,8.47965296426358,4.89568271018385,"Upshur County, West Virginia","West Virginia",38520,286,7.42471443406023,7.42471443406023,2016,0.2925863265991,0.7074136734009
"54101",0.369665061050745,0.123221687016915,0.257645345580822,0.268847317127815,0.112019715469923,0.567532801646514,0.241831746848469,0.0465654746591201,15.3480475382003,4.61799660441426,10.2207130730051,1.32427843803056,10.4244482173175,8.52292020373515,1.52801358234295,4.27843803056027,27.911714770798,5.16129032258065,3.59932088285229,"Webster County, West Virginia","West Virginia",12470,99,7.93905372894948,7.93905372894948,2016,0.3749389052391,0.6250610947609
"54003",1.05220558478349,7.33324748905485,3.89518413597734,0.126007137338582,0.102093374048048,0.385621233929399,0.358395745407528,0.197067648996121,1.23145311467532,6.59378066118019,9.61134138283174,2.94347329849222,12.4526941791314,6.42157746140446,5.04795658877475,7.4888368274564,23.3014957650027,8.21969924510923,3.54618449770729,"Berkeley County, West Virginia","West Virginia",204470,1481,7.24311634958674,7.24311634958674,2016,0.3598624169827,0.640137553215
"54019",0.103219572187816,5.16097860939079,1.0278033996574,0.298677911011552,0,0.565510215631898,0.246080706321807,0.0988171373592167,8.30334027909326,6.60478626002399,5.89758161267917,2.46890193849845,15.135442318621,4.81151733282819,4.11694133990023,5.6386941971333,26.9811201616468,7.88659468333649,3.51076592789038,"Fayette County, West Virginia","West Virginia",69580,539,7.74647887323944,7.74647887323944,2016,0.4208371937275,0.5791627764702
"55051",0.0677162688335873,0.440155747418317,0.914169629253428,0.609446419502286,0,0.519243986254296,0.321649484536082,0.0845360824742268,3.90625,7.1875,15.9765625,1.6015625,9.8046875,3.90625,3.3203125,5.8203125,23.671875,12.7734375,4.4921875,"Iron County, Wisconsin","Wisconsin",12020,86,7.15474209650582,7.15474209650582,2016,0.4565674960613,0.5434324741364
"55019",0.446144040790312,0.402688452401645,4.10510458311605,0.347644707109334,0,0.490193013987653,0.333124951160428,0.114011096350707,14.2371140638038,6.54085628089094,23.6600552025162,2.29154631234354,9.69895371975095,4.76282174722383,2.70235573528468,3.64593362860261,20.2772963604853,4.73714615829001,4.05674305154375,"Clark County, Wisconsin","Wisconsin",59420,419,7.05149781218445,7.05149781218445,2016,0.402874648571,0.597125351429
"55109",1.02882092013284,0.735037971155856,2.17492278037112,0.61427343877006,0,0.298006716165008,0.369974429280015,0.304784497365908,2.31681269343098,6.59081992938407,18.2293709951615,3.48938581578833,11.3094459700972,5.61440216206791,6.69325661479447,8.50660389695305,21.0322130683057,6.71287215029859,4.38952094503291,"St. Croix County, Wisconsin","Wisconsin",167730,1127,6.71913193823407,6.71913193823407,2016,0.4192515313625,0.5807484388351
"55083",0.442950154765717,0.245490447219554,1.63838189774789,0.968619916746718,0,0.423479271600155,0.352447371819708,0.176029962546816,4.48230668414155,8.34600262123198,22.7889908256881,2.38007863695937,10.6317169069463,6.57929226736566,5.48361730013106,5.21625163826999,19.6854521625164,6.25950196592398,3.60681520314548,"Oconto County, Wisconsin","Wisconsin",72870,496,6.80664196514341,6.80664196514341,2016,0.3915463984013,0.6084535717964
"55069",0.431308774658842,0.519691720285654,1.33988545570247,0.293431379481015,0,0.45253241001691,0.353893228118206,0.143811901119253,2.79109711586631,5.36033779431761,23.1875760395048,3.12030344235311,12.1376941243827,4.72339511915838,8.94582408931511,4.7949617118729,19.2299434623918,7.42861232376727,3.89322264366993,"Lincoln County, Wisconsin","Wisconsin",56050,381,6.79750223015165,6.79750223015165,2016,0.4601317942142,0.5398681759834
"55135",0.447002398081535,0.441247002398082,2.83357314148681,0.600479616306954,0.0134292565947242,0.430475571242801,0.352359279212335,0.166682147501393,4.89826090339649,6.50896782476754,28.9577092168229,2.06979729992608,8.81220091039956,4.20184414270708,3.6299264677275,5.03832237482006,19.7759016457223,7.36489903902268,4.17460996770805,"Waupaca County, Wisconsin","Wisconsin",101290,689,6.80225096258268,6.80225096258268,2016,0.3874570429325,0.6125429272652
"55005",0.474981394737994,1.26734667075253,2.29610821695924,0.772665586831852,0,0.492050209205021,0.329393305439331,0.121234309623431,6.10594419733118,7.3145527249854,24.6214674035135,1.47369366940738,12.3242126072696,3.7066990160399,3.50451543334681,4.57384193736802,19.4904973716134,7.9974839376376,4.96922316574561,"Barron County, Wisconsin","Wisconsin",90570,640,7.06635751352545,7.06635751352545,2016,0.4514358639717,0.5485641360283
"55113",0.430746830067342,0.691621670812352,2.06879815567554,16.7748589455803,0.0364011405690712,0.518276939801603,0.294469357249626,0.114417719798886,2.78855828661779,7.24450194049159,8.82564323702745,1.16429495472186,13.8709213741555,3.86660917061952,5.72085669110249,6.32456518614345,21.8053758804082,16.027023142159,5.31838436107518,"Sawyer County, Wisconsin","Wisconsin",33160,250,7.53920386007238,7.53920386007238,2016,0.4618521332741,0.5381478667259
"55047",0.395444479595065,0.537804492249288,4.55024781187388,0.305810397553517,0.0421807444901403,0.483184280136037,0.335558634588739,0.128731578284419,6.56610470275066,7.00976042590949,25.765306122449,1.75244010647737,9.02839396628216,5.03549245785271,4.60292812777285,4.68056787932564,17.7795031055901,8.0301685891748,4.21472937000887,"Green Lake County, Wisconsin","Wisconsin",37280,260,6.97424892703863,6.97424892703863,2016,0.3495711386204,0.6504288911819
"55099",0.543478260869565,0.347826086956522,1.46376811594203,0.456521739130435,0.420289855072464,0.508805970149254,0.317014925373134,0.103283582089552,5.49384569198439,4.18793155208646,31.2068447913539,1.59111377964575,8.46592614830381,3.57250075052537,3.75262683878715,4.96847793455419,19.1984389072351,6.96487541278895,4.05283698589012,"Price County, Wisconsin","Wisconsin",28000,192,6.85714285714286,6.85714285714286,2016,0.469728410244,0.530271589756
"55077",0.48216644649934,0.435931307793923,2.94583883751651,0.224570673712021,0.0264200792602378,0.487681617182565,0.342861655085281,0.119393556538219,5.78645909825231,6.37391687472463,24.7319723894845,1.57144955206345,10.016155088853,5.53678954325158,3.51006021442209,4.39124687913056,16.7719195182846,9.34057864590983,4.53811132324864,"Marquette County, Wisconsin","Wisconsin",30100,216,7.17607973421927,7.17607973421927,2016,0.4551537930965,0.5448462367058
"55075",0.547387797611839,0.370576694843413,1.50894954828396,0.426284302564972,0.0363310485140601,0.488618374365413,0.326218680058955,0.111741907309351,3.60588328325162,6.72149296220149,27.5554852654331,2.11924719278823,10.7491169803363,4.27539669987875,3.21050134429859,4.48099530813432,19.5476830618377,9.66313458801202,3.42664347092625,"Marinette County, Wisconsin","Wisconsin",80650,564,6.99318040917545,6.99318040917545,2016,0.4158771932125,0.5841228365898
"55079",3.77210261324206,26.39990627017,14.0295562792187,0.579325668269628,0.0187250441712285,0.456990162817809,0.287206423640674,0.159579791205481,0.414893951578484,3.60196237875527,14.8508223750713,2.5169933554071,10.0677487903606,4.57641281835866,6.89573065812469,10.6823399389901,26.6846221926707,9.98845395283642,4.41939556218467,"Milwaukee County, Wisconsin","Wisconsin",1796100,13521,7.52797728411558,7.52797728411558,2016,0.6670069098473,0.3329930901527
"55101",1.18833217886554,11.0695502706586,12.2630134174812,0.543882603453141,0.0277072269683676,0.385153558650227,0.344891797347805,0.216564914940878,1.35735761906837,6.02531700727701,22.3800601333391,2.54913068107543,10.5102618850495,5.56451261492875,5.26711403546996,8.20950803956599,21.7177219050939,7.6441239269685,4.27796418144581,"Racine County, Wisconsin","Wisconsin",380500,2691,7.07227332457293,7.07227332457293,2016,0.4789246022701,0.5210753679276
"55139",2.42597808335897,2.04137180185084,3.8170694184753,0.600577501124234,0.0254431847766917,0.421967246406243,0.349033203266656,0.175430453009182,0.957310689775503,3.97115272769571,24.9528905432127,2.65092474118879,12.2240316389438,4.10957310689775,4.5515877631732,8.38315691520298,19.9581249273002,8.9345120390834,4.09096196347563,"Winnebago County, Wisconsin","Wisconsin",328370,2192,6.67539665621098,6.67539665621098,2016,0.4953271448612,0.5046728849411
"55041",0.153005464480874,0.491803278688525,1.9672131147541,14.4699453551913,0.087431693989071,0.51496062992126,0.320209973753281,0.0921259842519685,6.4624894633324,8.59792076425962,10.7895476257376,0.702444506883956,9.49704973307109,4.91711154818769,3.68080921607193,4.80472042708626,23.7988198932284,13.6555212138241,3.42792919359371,"Forest County, Wisconsin","Wisconsin",16820,125,7.43162901307967,7.43162901307967,2016,0.4748832881451,0.5251167416573
"55045",0.639779721412374,0.296944174495195,2.89385595508044,0.161969549724652,0,0.404953100749038,0.359538430393414,0.196437006545651,5.60181680545042,7.12591471107747,19.5357052737825,2.62427453949029,12.9346454706031,4.06257885440323,5.15266212465304,6.30835225839011,21.1758768609639,6.17713853141559,3.95659853646228,"Green County, Wisconsin","Wisconsin",74630,520,6.96770735629104,6.96770735629104,2016,0.5061463713646,0.4938536286354
"55107",0.376123145503935,0.982099324371387,1.511457825451,0.508462770773839,0,0.551690976117968,0.281615643532617,0.0944061548325052,7.72206747137109,6.46858557722067,25.4719900959455,2.5224388734138,12.7050448777468,5.02940266171464,2.84741566078613,3.80687093779016,18.3379758588672,4.59610027855153,4.42587434230888,"Rusk County, Wisconsin","Wisconsin",26470,199,7.51794484321874,7.51794484321874,2016,0.4331684708595,0.5668315291405
"55115",0.459543343839473,0.288718331208046,2.56959314775161,7.49464668094218,0.0288718331208046,0.464351005484461,0.352656719938668,0.127263077195259,7.53907598244662,6.23243429811153,20.6005621024604,3.29865391252897,10.1819436911395,4.35382870667127,4.87155465706819,4.41792811005374,19.6193481583748,10.9215521917065,3.52053646269908,"Shawano County, Wisconsin","Wisconsin",78080,544,6.9672131147541,6.9672131147541,2016,0.386266708374,0.613733291626
"54091",0.960122518701773,0.948341874300524,0.936561229899275,0.153148377216234,0.0824645108087412,0.475490196078431,0.296345811051693,0.135175282234106,6.86910377358491,6.38266509433962,8.56426886792453,3.6998820754717,10.9080188679245,6.0436320754717,2.56485849056604,6.55955188679245,28.5672169811321,5.64563679245283,6.01415094339623,"Taylor County, West Virginia","West Virginia",28960,214,7.38950276243094,7.38950276243094,2016,0.3536392152309,0.6463608145714
"54107",0.607677999976894,1.05939301516884,0.980833882091984,0.143254889728393,0.154807703416167,0.501022325375774,0.277409372236958,0.136825817860301,1.58790581325793,5.7806297242917,11.6972102887596,1.80814617434336,14.9192452009353,4.95132959921692,5.36190113654902,8.10810810810811,23.7016694763174,10.2860405677307,4.1274675077492,"Wood County, West Virginia","West Virginia",157120,1173,7.46563136456212,7.46563136456212,2016,0.3450582027435,0.6549417972565
"55067",0.317119328934581,0.777453838678328,1.90783080149353,0.777453838678328,0.0716075904045829,0.514403764489843,0.31102949615517,0.101687134167336,7.93940084292061,7.31290579792687,16.1180088848388,2.38068117097619,11.2199567148878,5.77514523294225,5.05752363594943,4.5905000569541,21.0160610547898,9.05570110490944,3.94122337396059,"Langlade County, Wisconsin","Wisconsin",38290,272,7.1036824236093,7.1036824236093,2016,0.3996604979038,0.6003394722939
"55087",3.2062295627113,1.11455966302721,3.93116444050324,1.6277780856842,0.0166269467383473,0.378157577476775,0.364683355790369,0.217672505496064,1.24414701860523,5.99904694816227,23.1539800273484,2.93788588240169,10.8243898396387,4.13955993867319,7.20486470807608,8.73596320391166,19.0475697178138,8.66241246426056,3.80702772137737,"Outagamie County, Wisconsin","Wisconsin",366600,2413,6.58210583742499,6.58210583742499,2016,0.4471886456013,0.552811384201
"55123",0.48548498959675,0.501998084480993,1.54232306218832,0.208064995541464,0,0.463088960707603,0.337642456200034,0.142030957645858,8.23048327137546,7.18959107806691,16.453531598513,3.65799256505576,11.3977695167286,4.95167286245353,3.63568773234201,5.3457249070632,24.8327137546468,5.8364312267658,4.14869888475836,"Vernon County, Wisconsin","Wisconsin",53360,381,7.14017991004498,7.14017991004498,2016,0.5589557290077,0.44104424119
"55021",0.531736357694278,1.51394703835215,2.82297242390517,0.507004434080591,0.0194322256964686,0.364846340924165,0.38032279460535,0.21083351757683,3.58172506190008,7.63151646711664,17.5558796594648,2.48617847573178,10.4399145270156,5.45738222026252,6.50205202998338,6.36638062612353,19.8046331784418,8.82542482108334,3.60546755757555,"Columbia County, Wisconsin","Wisconsin",118190,787,6.65876977747694,6.65876977747694,2016,0.5415880680084,0.4584119021893
"55061",0.390567787921691,0.312454230337353,2.4019918957184,0.566323292486452,0,0.398255099533055,0.383263701155075,0.168837552224134,9.0638216070742,7.5836216839677,25.0576701268743,1.85505574778931,9.79430988081507,7.36255286428297,3.93118031526336,5.07497116493656,17.6855055747789,5.3440984236832,3.63321799307958,"Kewaunee County, Wisconsin","Wisconsin",39930,258,6.46130728775357,6.46130728775357,2016,0.4204764664173,0.5795235037804
"55009",3.0264960721114,2.3598738992686,7.90367348861678,2.25976279557313,0.0105999992148149,0.412529809220986,0.335880365659777,0.198668521462639,1.75368611626801,5.28944259478037,18.2840572594627,3.16369271368734,11.7234607300121,6.12639428019086,6.998634487626,7.6315264587201,20.9391349709253,9.10980867483928,4.12108565905151,"Brown County, Wisconsin","Wisconsin",508400,3469,6.82336742722266,6.82336742722266,2016,0.4495580792427,0.5504419207573
"55035",3.44783325599076,0.737551959400085,2.18402266960239,0.497625418390419,0.101697258123439,0.442734314290728,0.320206552528012,0.175895520517384,1.47376985521182,4.0736700012944,11.5590155143401,1.81586197969637,16.5868451709536,4.17167477209268,7.30227999778102,6.80301041069546,28.6173930730968,9.14033173690342,4.19756282475637,"Eau Claire County, Wisconsin","Wisconsin",190320,1302,6.84110970996217,6.84110970996217,2016,0.554032087326,0.445967912674
"55085",0.628278125262951,0.737665834572126,1.35472470759824,1.02375676661151,0.0168288783552576,0.455929274129221,0.33574847115129,0.138327572454135,2.07767107567796,6.6135169414749,13.2874312979404,1.75152503472851,15.9147188500332,3.32789756598418,5.12170079120614,5.75587364860784,24.7810593706589,9.5367518270218,4.29425620583439,"Oneida County, Wisconsin","Wisconsin",77470,537,6.93171550277527,6.93171550277527,2016,0.4587096273899,0.5412904024124
"55095",0.541632240888644,0.387863765721105,1.68686312310658,1.0075277701276,0,0.444759364232522,0.344726019784373,0.162887629209737,4.52928622243301,7.33222670144653,22.4567227887124,2.33341237846811,10.8276025610624,4.17358311595921,3.87479250652122,6.53545174294522,21.3943561773773,8.05311833056675,3.86056438226227,"Polk County, Wisconsin","Wisconsin",85730,601,7.01038143007115,7.01038143007115,2016,0.428462356329,0.5715376138687
"55129",0.54140127388535,0.535031847133758,1.59872611464968,1.76433121019108,0.0127388535031847,0.500070018204733,0.309340428511413,0.123372076739952,4.375,7.26744186046512,17.296511627907,2.09302325581395,12.5436046511628,5.4796511627907,3.77906976744186,5.97383720930233,21.2063953488372,9.12790697674419,4.72383720930233,"Washburn County, Wisconsin","Wisconsin",32470,238,7.32984293193717,7.32984293193717,2016,0.4620358943939,0.5379641056061
"55133",2.96085286374034,1.42304753054919,4.48367874924151,0.185338929045657,0.030212784323881,0.284177790968508,0.327031892174384,0.358491783393874,0.470732021712873,5.16277493184889,18.6989463432333,3.86372642162503,11.3715679768549,3.48513565771194,8.24258453841049,10.1455640906899,22.8811091324877,7.45532581244241,4.37265171081967,"Waukesha County, Wisconsin","Wisconsin",815380,5477,6.71711349309524,6.71711349309524,2016,0.3190857470036,0.6809142231941
"55127",0.88704277021322,1.01223808460874,10.896844883976,0.313473539145372,0.0999621502537874,0.396388216303471,0.326901735270379,0.207753228410008,2.40931447894251,7.20104518905626,19.76444820166,2.67637565324316,11.2473101752229,3.88295419612665,4.15962188748847,7.47771288041808,21.5128343067937,10.9821703043345,4.03473716569321,"Walworth County, Wisconsin","Wisconsin",195360,1364,6.98198198198198,6.98198198198198,2016,0.393977612257,0.6060223579407
"55023",0.370078262452223,1.789722744646,1.09203421707213,0.552083965297579,0,0.47908802657406,0.334742563792843,0.112486788464442,6.90161527165932,7.15525297023094,17.6344947270057,1.81551194767054,16.112668535576,4.88586303564277,3.41743425443866,4.48538245895074,21.1587238018956,7.19530102790015,3.11039914564144,"Crawford County, Wisconsin","Wisconsin",31210,228,7.30535084908683,7.30535084908683,2016,0.5712354779243,0.4287645220757
"55057",0.441609421000981,2.3477013663471,2.85725069827131,1.58903902770439,0.0226466369744093,0.484675480769231,0.326622596153846,0.12510016025641,4.453125,6.18055555555556,20.0868055555556,1.70138888888889,13.6284722222222,4.80902777777778,3.15972222222222,4.03645833333333,18.6024305555556,12.3090277777778,3.68055555555556,"Juneau County, Wisconsin","Wisconsin",48910,350,7.15600081782866,7.15600081782866,2016,0.4860110878944,0.5139889121056
"32029",1.45075082718249,0.432680071264953,3.74141002799695,1.67981674726393,0.178162382285569,0.342388228636106,0.380871533672892,0.232597623089983,1.91333708497468,9.96060776589758,8.66629150253236,2.08216094541362,12.0990433314575,11.9302194710186,4.33314575126618,7.99099606077659,13.8435565559932,15.6443444006753,3.88294879009567,"Storey County, Nevada","Nevada",7400,48,6.48648648648649,6.48648648648649,2016,0.3889437019825,0.6110562682152
"32003",9.16975670720564,10.8368556847903,30.0360291849171,0.629847531799416,0.703389514102179,0.416519657779876,0.323103447323886,0.193531332908181,0.355678072906967,5.79998873956786,3.19817927474155,1.82213281246616,12.1588846975058,5.02442647587452,6.01372040346994,11.2922645162129,14.5890808455718,29.6572714240549,4.52420343269943,"Clark County, Nevada","Nevada",3810900,29471,7.73334382954158,7.73334382954158,2016,0.5670367479324,0.4329632520676
"32019",1.3066960915268,0.936949493776255,15.6397003310297,2.71599202431423,0.0716263042762839,0.475414874001229,0.323243187871338,0.147152222905142,4.9153221765708,9.33460266559775,8.63814009419782,1.8488826535725,14.3601563282894,6.39342619500952,4.21885960517086,9.31957109930855,16.9706383405151,11.1383906203026,4.05852289808598,"Lyon County, Nevada","Nevada",97000,703,7.24742268041237,7.24742268041237,2016,0.3297694921494,0.6702305078506
"33005",1.17493130969515,0.730079811592307,1.62109119455711,0.192332853591522,0.02616773518252,0.373000848619362,0.345485997780534,0.223611201775573,1.17143217029853,8.1975059831213,15.0573120040307,5.46416425242474,11.8931855397405,3.84431288575387,4.73107444262502,6.10656253936264,27.4316664567326,7.54503086030986,4.07356090187681,"Cheshire County, New Hampshire","New Hampshire",149040,1023,6.86392914653784,6.86392914653784,2016,0.5712698698044,0.4287301003933
"33009",3.21017226133578,0.871940094693366,2.12332523701324,0.491375740141704,0.0929024747876115,0.393520764949336,0.316911659768803,0.237362637362637,1.82087702995708,6.94942254082039,9.79246869330501,1.63060312403204,10.5093145714412,2.88508341077039,3.36519315013939,8.91632373113855,33.7271560688526,11.3235098898181,3.8276029912828,"Grafton County, New Hampshire","New Hampshire",176180,1265,7.18015665796345,7.18015665796345,2016,0.5631481409073,0.4368518590927
"33015",1.85648448526117,0.748145522163435,2.46449904015304,0.121402246108774,0,0.259155764426944,0.322350649900504,0.391540708751429,0.640802144823689,7.14019500583094,12.9531000156293,3.74863243444702,12.6080527068781,4.32150714740854,6.83782776488693,11.7652716496147,22.0451567139955,7.52792238238936,4.10510116979453,"Rockingham County, New Hampshire","New Hampshire",657650,4464,6.78780506348362,6.78780506348362,2016,0.4348049759865,0.5651950240135
"33019",0.88327344383911,0.519299872493335,1.39098180132143,0.459023994436073,0.0324562420308334,0.391676234213548,0.350401836969001,0.204018369690011,1.47106444002406,7.00837303973724,18.9017902576676,2.24360457047694,12.5318036730351,3.10403848822686,4.9590599990748,6.14793912198732,28.1954017671277,7.00837303973724,3.94596845075635,"Sullivan County, New Hampshire","New Hampshire",85020,593,6.97482945189367,6.97482945189367,2016,0.5183482170105,0.4816517829895
"33011",3.60841840523601,2.38853187844702,5.85337597655283,0.105452853168041,0.0207935203429941,0.305802535951755,0.319770888098552,0.333101386526468,0.583137792440118,6.47352647352647,14.1114699254234,2.95239644076853,12.1278721278721,4.28687591478289,7.0348256394768,12.4577747833562,22.2898032200358,7.49994191854657,4.39281648583974,"Hillsborough County, New Hampshire","New Hampshire",838100,5788,6.90609712444816,6.90609712444816,2016,0.4561333954334,0.5438666343689
"33007",0.429871352368999,1.73517414496392,1.49670536554754,0.658926890492626,0,0.508311029722496,0.31264966896746,0.11536836174109,3.27779295274515,6.76727670035509,8.97295820813985,1.62523900573614,13.3774924883911,4.82791586998088,3.64654465992898,5.59956296093963,25.8057907675499,13.6164982245288,5.10789401802786,"Coos County, New Hampshire","New Hampshire",60530,444,7.33520568313233,7.33520568313233,2016,0.5151433348656,0.4848566651344
"33003",0.599835834403216,0.35990150064193,1.35331382989919,0.107339044051102,0.0189421842443121,0.422144676035084,0.324766575497501,0.20480052815241,0.969902574808629,9.84690327070285,7.5678496868476,2.15292275574113,13.1176061238692,3.80567153792624,4.31454418928323,9.19450243562978,23.464683368128,15.8359429366736,4.62334725121782,"Carroll County, New Hampshire","New Hampshire",102500,749,7.30731707317073,7.30731707317073,2016,0.4602624475956,0.5397375822067
"34021",10.078009356801,20.1471049020561,16.2390738279688,0.109396778062299,0.00486207902499109,0.288028740826988,0.282207038132153,0.367908629908232,0.344014098384654,4.25710408819373,8.13247076443198,2.66878367650288,9.49219915657427,3.78865935847846,8.1335968334938,14.0758632726945,26.1963076195463,8.11332759038112,4.53355404286945,"Mercer County, New Jersey","New Jersey",695490,5322,7.65215890954579,7.65215890954579,2016,0.690962433815,0.3090375363827
"34011",1.34683350845353,20.4744165313465,28.644569681918,0.775623268698061,0,0.421120552731893,0.309641041931385,0.190200127064803,3.09553938627017,5.74027206580196,11.7494463777286,3.00537804492249,12.1701993040177,5.10597912053148,4.20594748497311,7.6842771274913,27.6194242328377,7.27617842454919,3.9987345776653,"Cumberland County, New Jersey","New Jersey",271410,2035,7.49788143399285,7.49788143399285,2016,0.5770983695984,0.4229016005993
"34035",16.0711909111807,9.09547373897473,13.9586937847092,0.13308973878114,0.00302476679048045,0.202770737426507,0.26626321143468,0.50438800668977,0.304985544037797,4.38615048304069,12.3886420797781,3.62104223961639,9.93112850527701,4.13346496485908,10.5857602895894,15.9039089862022,21.854946759749,6.43055261735186,3.77265355052535,"Somerset County, New Jersey","New Jersey",668270,5218,7.80822122794679,7.80822122794679,2016,0.5475196838379,0.4524803161621
"34029",1.87299682920559,3.09760904961865,8.79132744879595,0.114834176021938,0.0226240466192476,0.364683991478422,0.306318372630273,0.284839141729665,0.315388357386087,8.06632073941949,5.23187935787255,2.97227176909356,13.7737149343279,5.69969190854548,6.55829414626236,9.9104102480947,26.331684773796,8.18955732122588,4.9898654126804,"Ocean County, New Jersey","New Jersey",1118300,7606,6.80139497451489,6.80139497451489,2016,0.3692831993103,0.6307168006897
"34001",8.28648829237116,15.5638109348672,18.1007059438731,0.256013595956075,0.0257829295218174,0.391689092301951,0.300025535759885,0.237944174900312,0.434643506488439,5.91957924635781,3.90164727547971,1.84860047912229,11.2219178937347,3.80800774086819,4.81775405576234,8.85361799751855,22.2877698964503,26.1706892650077,4.18022489094896,"Atlantic County, New Jersey","New Jersey",545470,4116,7.54578620272426,7.54578620272426,2016,0.5606568455696,0.4393431544304
"34023",23.2381067084186,9.84306877032398,19.5650969529086,0.1737926050825,0.0384198482476213,0.269075863829425,0.299307234682228,0.389582993568699,0.142762795270703,4.81743742023905,9.66243426704339,3.74833029600314,10.9033533118486,6.71109279333409,9.156929830224,15.1904579830472,22.2628027191968,6.98743190835373,4.03981468147758,"Middlesex County, New Jersey","New Jersey",1603200,11440,7.13572854291417,7.13572854291417,2016,0.625320315361,0.374679684639
"34033",0.97972972972973,14.0248771498771,7.6965601965602,0.170454545454545,0.0107493857493857,0.34669569146096,0.308908695116441,0.278761243685054,2.3711763498255,7.74310545404777,11.6608499281462,3.71586943132827,9.42311640320263,10.4324916170533,5.25559433381236,8.30424964073086,23.862314377609,6.22391021693013,4.67392048176281,"Salem County, New Jersey","New Jersey",123090,866,7.03550247786173,7.03550247786173,2016,0.4637424647808,0.5362575054169
"34009",1.15129690517196,4.73252961745212,7.02781691978498,0.0918532435676635,0.0313136057617035,0.383277244382857,0.314708502425022,0.248441057111749,1.31759986940603,7.98722044728434,3.23686481192136,1.97756582169259,12.987103845526,2.99200111937688,6.44108113150346,8.28105687833773,25.0763741517222,16.9422354889112,3.94347146754973,"Cape May County, New Jersey","New Jersey",2e+05,1433,7.165,7.165,2016,0.4269060790539,0.5730938911438
"34007",5.5859593201536,19.4098414446931,15.3545521662194,0.220508673862007,0.0218750854495525,0.340132508691517,0.294506746336667,0.291148354925551,0.199414169162791,5.21745246330283,7.53264269283598,3.14511724891191,12.2064639978817,5.76894434607047,7.37542820262466,11.7646085359194,27.1662501861751,8.55412315686696,4.45868568686183,"Camden County, New Jersey","New Jersey",979120,7252,7.40665087016913,7.40665087016913,2016,0.6787734031677,0.3212265968323
